GET http://localhost:8090/ name=http://localhost:8090/ type=serv linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=11230 notes=4 sig=0x4e39daf4
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=is name=is type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=580 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=match name=match type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=578 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=numeric name=numeric type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=585 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=or name=or type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=580 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=order name=order type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=583 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=right name=right type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=578 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=Select name=Select type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=584 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=SInjection-Detection-Evaluation-GET-200Error name=SInjection-Detection-Evaluation-GET-200Error type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=590 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=Sql name=Sql type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=581 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=SQL-Injection name=SQL-Injection type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=591 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=TABLE name=TABLE type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=583 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=to name=to type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=580 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=update name=update type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=584 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=use name=use type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=581 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=values name=values type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=578 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=where name=where type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=583 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case05-InjectionInSearchOrderBy-String-BinaryDeliberateRuntimeError-With200Errors.jsp?orderby=With name=With type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=578 notes=2 sig=0x429119f2
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp name=Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=696 notes=2 sig=0x289af154
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=132 name=transactionId type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=626 notes=4 sig=0x75e27135
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2032 name=\x2032 type=value linked=no browsers=0 browser_used=FAST dup=0 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2033 name=\x2033 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2034 name=\x2034 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2035 name=\x2035 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2036 name=\x2036 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2037 name=\x2037 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2038 name=\x2038 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2039 name=\x2039 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2040 name=\x2040 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2041 name=\x2041 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2042 name=\x2042 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2043 name=\x2043 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2044 name=\x2044 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2045 name=\x2045 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2046 name=\x2046 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2047 name=\x2047 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2048 name=\x2048 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2049 name=\x2049 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2050 name=\x2050 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2051 name=\x2051 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2052 name=\x2052 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2053 name=\x2053 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2054 name=\x2054 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2055 name=\x2055 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2056 name=\x2056 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2057 name=\x2057 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2058 name=\x2058 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2059 name=\x2059 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2060 name=\x2060 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2061 name=\x2061 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2062 name=\x2062 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2063 name=\x2063 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2064 name=\x2064 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2065 name=\x2065 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2066 name=\x2066 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2067 name=\x2067 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2068 name=\x2068 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2069 name=\x2069 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2070 name=\x2070 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2071 name=\x2071 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Error/Case06-InjectionInView-Numeric-PermissionBypass-With200Errors.jsp?transactionId=%2072 name=\x2072 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=532 notes=1 sig=0xff7fffff
